State,FIPS,inc.2008,inc.2009,inc.2010,inc.2011,inc.2012,inc.3yr,inc.5yr,pop.5y,inc.rate,harm.rate,Number; SEX AND AGE - Total population,Percent; SEX AND AGE - Total population - 10 to 14 years,Percent; SEX AND AGE - Total population - 15 to 19 years,Percent; SEX AND AGE - Total population - 55 to 59 years,Percent; SEX AND AGE - Total population - 60 to 64 years,Percent; RACE - Total population - One Race - White,Percent; RACE - Total population - One Race - Black or African American,Percent; RACE - Total population - One Race - Asian,Percent; HISPANIC OR LATINO - Total population - Hispanic or Latino (of any race),Percent; RELATIONSHIP - Total population - In households - Other relatives - Under 18 years,Percent; RELATIONSHIP - Total population - In households - Other relatives - 65 years and over,Percent; RELATIONSHIP - Total population - In households - Nonrelatives,Percent; RELATIONSHIP - Total population - In households - Nonrelatives - Unmarried partner,Percent; RELATIONSHIP - Total population - In group quarters - Institutionalized population,Percent; HOUSEHOLDS BY TYPE - Total households - Family households (families) [7],Percent; HOUSING OCCUPANCY - Total housing units - Vacant housing units,Divorce,Marriage,Percent; HOUSEHOLDS BY TYPE - Family households (families) - Married-couple family,Percent; HOUSEHOLDS BY TYPE - Nonfamily households - Householder living alone,Percent; HOUSEHOLDS BY TYPE - Households with one or more people 65 years and over,Estimate; HOUSEHOLDS BY TYPE - Average household size,Estimate; HOUSEHOLDS BY TYPE - Average family size,Percent Margin of Error; RELATIONSHIP - Nonrelatives,Percent; RELATIONSHIP - Nonrelatives - Unmarried partner,Percent; MARITAL STATUS - Never married,"Percent; MARITAL STATUS - Now married, except separated",Percent; MARITAL STATUS - Separated,Percent; MARITAL STATUS - Widowed,Percent; MARITAL STATUS - Divorced,"Estimate; FERTILITY - Per 1,000 women 15 to 50 years old",Percent; GRANDPARENTS - Responsible for grandchildren,Percent; EDUCATIONAL ATTAINMENT - Less than 9th grade,"Percent; EDUCATIONAL ATTAINMENT - 9th to 12th grade, no diploma",Percent; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),"Percent; EDUCATIONAL ATTAINMENT - Some college, no degree",Percent; EDUCATIONAL ATTAINMENT - Bachelor's degree,Percent; EDUCATIONAL ATTAINMENT - Graduate or professional degree,Percent; EDUCATIONAL ATTAINMENT - Percent high school graduate or higher,Percent; EDUCATIONAL ATTAINMENT - Percent bachelor's degree or higher,Percent; VETERAN STATUS - Civilian veterans,Percent; DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION - With a disability,Percent; RESIDENCE 1 YEAR AGO - Same house,Percent; PLACE OF BIRTH - Native - Born in United States - State of residence,Percent; PLACE OF BIRTH - Foreign born,Percent; EMPLOYMENT STATUS - In labor force,Percent; EMPLOYMENT STATUS - In labor force - Armed Forces,Percent; EMPLOYMENT STATUS - Percent Unemployed,Percent; EMPLOYMENT STATUS - In labor force,Percent; EMPLOYMENT STATUS - All parents in family in labor force,Percent; CLASS OF WORKER - Government workers,Estimate; INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Median household income (dollars),Estimate; INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Mean household income (dollars),Percent; INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits in the past 12 months,Percent; HEALTH INSURANCE COVERAGE - With health insurance coverage,Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families,Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families - With related children under 18 years,Percent; HOUSING OCCUPANCY - Vacant housing units,Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Median (dollars)
49,49053,3,3,0,2,1,3,9,639514,14.07318683,66.666667,138115,8,7.7,4.9,5.2,89.7,0.6,0.7,9.8,2.4,0.7,4.5,1.3,1,76.5,19.7,23.48256906,47.57115998,64.2,20.3,34.9,2.96,3.43,4.3,0.8,26.5,61.5,1,2.1,8.9,59,36.4,2.9,5.4,26.2,29.9,16.7,9.2,91.7,25.9,10.9,11.2,82.4,55.7,5.6,58,0,11.2,50.4,48.9,13.8,46936,61167,9.4,82.9,10.5,19.3,19.7,205700,935
49,49057,13,17,9,15,19,43,73,1092329,66.82968227,6.849315,231236,7.9,7.5,5.1,4.2,85.2,1.4,1.3,16.7,2.9,0.5,4.8,1.9,0.8,73.5,8.6,24.01259529,26.94270151,56.8,21.6,21.5,2.9,3.39,5.2,2,31,55.4,1.7,1.9,10,85,34.9,4.3,6.9,28.3,27.9,16,6.9,88.7,22.9,10.3,10.3,85,64.7,7.4,68,0.5,8,61.6,59.5,20.6,54334,66432,11.9,83.9,9.7,15.3,8,169200,782
50,50003,0,1,3,2,0,5,6,183197,32.75162803,0,37125,5.8,7.2,7.9,7.2,96.6,0.8,0.7,1.4,1.3,0.8,6.2,3.7,1.3,63.1,26.1,17.81582601,44.58396249,51.4,29.2,31.6,2.3,2.79,5.9,3.3,28.7,54.8,2.4,3.2,10.9,67,N,2.6,6.6,29,19.3,21.5,12.7,90.8,34.3,11.5,15.3,87.7,46.4,2.3,64.7,0.1,7.9,61.7,65.8,10.9,51223,70668,16.4,94,9.8,20.8,26.5,217000,844
50,50005,0,0,0,0,1,1,1,152829,6.543260769,0,31227,6.1,7.7,8.5,6.9,96.5,0.5,0.8,1.1,1.3,0.6,7,3.9,1.3,64.9,21.3,18.1216741,26.69002473,50.2,29.4,28.4,2.37,2.91,6.3,3.7,32.9,50.6,1.8,3.1,11.5,35,49.8,3.8,6.7,36.1,18,15.7,10.6,89.5,26.2,11.2,16.7,87.6,57.3,2.3,65,0,8.3,62.8,73,15.4,42487,54245,18.2,91.1,10.9,21.2,21,161200,659
50,50007,3,2,3,0,3,6,11,772934,14.23148678,27.272727,156545,5.7,8.8,6.6,5.3,92.5,2.1,2.8,1.8,0.8,0.5,9.4,3.5,0.7,59.2,5.9,17.23973409,18.30642816,46.3,27.9,20.8,2.36,2.93,10.1,3.9,41.2,47,0.9,1.5,9.4,43,N,2.2,3.7,21.8,15.4,30,17.6,94.1,47.5,7.7,9.7,80.3,47.9,7.1,71.1,0.2,6.1,67.1,66.9,14.3,62204,80353,11.3,94.5,6,10.2,5.2,268500,991
50,50011,2,2,2,0,0,2,6,240826,24.91425344,33.333333,47746,7.3,6.8,7.2,5.6,95.6,0.4,0.5,1.2,1.5,0.5,6.8,4,0.8,69.9,14.2,18.98279085,25.74214829,53.7,23.1,22.4,2.53,2.98,5.9,3.3,31.1,54,1.9,2.6,10.4,72,N,4.1,7.1,37.6,19.1,14.3,8,88.8,22.3,11.7,14.6,89.3,71.8,2.7,70.4,0.3,6.5,65.6,67.9,19.2,53910,66034,16,92.6,9.2,15.1,13.4,202900,863
50,50013,1,0,0,0,2,2,3,37046,80.98040274,0,6970,6.3,6,9.9,8.3,95.3,0.4,0.3,1.1,1.5,0.8,6.3,3.9,0,69.8,42.5,9.860788863,59.48317894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50017,0,0,0,0,1,1,1,145011,6.896028577,100,28936,6.2,6.8,8.4,7.4,97,0.4,0.5,1,1.4,0.7,6.8,3.9,0.3,66.2,19.9,18.60113422,28.49033948,54.3,24.9,27,2.39,2.85,6.3,3.5,30.4,55.6,0.9,1.8,11.2,37,N,3.1,6,35.5,16.5,16.5,13.2,90.9,29.7,10.4,15.2,91.9,42.9,1.8,68.2,0,6.5,65.7,72.4,17.9,52141,64370,13.6,92,8.2,15.6,20.7,181100,809
50,50019,0,2,0,0,0,0,2,136548,14.64686411,100,27231,6.3,6.2,8,7.2,96.6,0.6,0.3,1.1,1.2,0.7,6.9,4.1,2.5,64.5,30,17.74232929,28.24339839,48.1,31.1,31.8,2.33,2.89,7,3.1,32.4,53.3,1,3.4,9.9,45,N,5.6,8.7,40.1,17.3,13.1,7.7,85.7,20.8,9.9,15.6,87.4,64.3,4.6,59.3,0,7.6,54.7,66.1,15.9,39802,51167,15.9,89.9,11.9,19.2,30.3,153800,670
50,50021,0,0,3,0,1,4,4,296250,13.5021097,50,61642,5.8,6.9,8.3,7.2,97.1,0.5,0.6,1.1,1.3,0.7,7.1,3.7,0.9,61.6,23.1,17.08735111,27.53005041,50,27.6,28.7,2.26,2.73,6.8,3.2,33,53.3,0.9,2.6,10.1,28,71.9,3.1,7.3,35.1,18,18.1,10.4,89.6,28.4,11.1,15.4,86.3,59.7,2.1,65.1,0.2,8.3,61.9,73.4,14.8,48533,60136,18.4,92.4,8.1,13.8,22.8,174000,802
50,50025,1,1,0,1,1,2,4,218699,18.28997846,0,44513,5.9,6.4,9,7.6,95.3,0.9,1,1.8,1.2,0.6,7.4,4.2,0.8,59.4,35.1,20.73534618,43.8125,47.5,30.8,28.3,2.22,2.78,6.9,3.7,31.7,51.3,1.7,2.5,12.7,35,N,2.6,6.6,31.8,18.6,19,15,90.8,34,10.5,16,88.2,40.5,3.6,66.6,0.1,7.7,62.7,75.9,11.6,50220,62316,14.4,92.7,6.2,11.3,35.7,211800,802
50,50027,3,2,2,3,2,7,12,270264,44.4010301,33.333333,56670,5.9,5.7,8.7,7.5,96.3,0.6,0.9,1.2,1.1,0.7,6.6,3.6,1.4,62.3,27.4,20.04704179,37.6912159,48.8,31,29.3,2.2,2.74,5.9,3.5,27.9,54,1.1,2.1,14.9,52,N,2.2,4.7,33.4,17.3,18.7,15.3,93.1,34,11.9,15.9,87.6,32.5,3.6,65.2,0,6.4,62.7,78.3,15.2,51812,67158,14.2,93.3,6.3,13.7,26.2,213800,823
51,51003,1,1,1,1,1,3,5,487600,10.25430681,20,98970,6.1,9.1,6.8,5.7,80.6,9.7,4.7,5.5,1.4,0.7,5.7,2.3,1.3,64.4,9.4,13.32560834,15.43635038,52.9,30.2,27.6,2.49,3.12,5.7,1.8,35.9,54.3,2.1,2.5,5.2,50,49.7,3.2,4.8,18.1,15.7,26.5,25.7,91.9,52.2,9,9.2,82.5,45.8,10.5,60.3,0.4,5.2,56.1,61.2,25.7,67159,97847,4.4,91.1,5.2,8.6,11.6,319100,1083
51,51005,0,1,0,0,0,0,1,81387,12.28697458,0,16250,6.4,6.4,7.5,7.9,93.2,4.7,0.2,1.1,1.9,0.7,4,2.3,1.5,67,14.7,25.9374119,60.73943662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51009,1,0,0,0,0,0,1,162802,6.142430683,0,32353,6.4,7.5,7.2,6.6,76.7,19,0.5,1.9,2.5,0.9,4.5,2.4,1.8,70,10.1,19.34766978,19.86249045,48.4,28.8,31.7,2.45,3.02,4.5,1.9,32.2,51.9,2.3,3.8,9.7,38,N,6.5,12.3,36.8,20.4,11.6,4.8,81.3,16.4,10.6,14.6,90.2,75,1.8,61.3,0.1,9.8,56,64.2,18.6,43463,53368,15,85.7,8.1,10.9,9.8,152700,647
51,51013,3,1,4,4,2,10,14,1068709,13.09991775,50,207627,3.5,3.4,5.4,4.5,71.7,8.5,9.6,15.1,0.9,0.6,12.9,3.1,0.6,42.4,7,11.27190458,39.38467136,36.5,40.2,14.7,2.28,3.1,13.6,2.8,47.8,42.7,1.6,1.4,6.5,50,20.1,4.1,3.4,9.1,8.8,33.7,37.3,92.5,71,7.1,4.8,77.6,20.3,23.5,79.4,1.6,3.9,74.8,67.1,26.8,101319,131120,3.1,88.3,5.6,8.3,12.4,584500,1701
51,51015,0,0,1,1,1,3,3,365386,8.210495202,0,73750,6.3,6.5,7.5,6.8,93.4,4,0.5,2.1,2.1,0.9,4.2,2.2,3.6,72.9,8.6,21.33030776,21.95302281,59.7,22.6,30.8,2.46,2.87,3.2,1.7,28.7,56.1,2.7,3.4,9.1,56,47.7,5.3,9.8,42.8,16.1,13.9,6.3,84.9,20.2,11.2,14,92.4,73.3,1.8,59.4,0.1,5.8,57.7,66.2,16.5,49784,59555,8.9,88.4,8,15.4,10,197100,763
51,51019,2,1,2,1,0,3,6,342722,17.50690064,16.666667,68676,6.9,6.6,7.9,7.4,91.4,5.7,1,1.6,1.8,0.8,3.6,2,0.3,74,14,16.97772782,27.51088685,60.1,23.8,30.3,2.54,3.01,4.1,1.9,24.6,61.4,1.7,3.1,9.3,53,26.7,4.4,8.3,33.6,21,15.9,9.2,87.3,25.1,12.6,11.9,92.2,66.9,1.7,63.1,0.1,7.4,57.6,63,13,56611,69507,8,89.9,6.3,13,15.7,197200,738
51,51023,0,1,0,0,0,0,1,164357,6.084316457,100,33148,7.1,6.3,8.4,7.6,94.9,3,0.5,1.1,1.7,0.9,3.2,1.8,0.8,74.5,9.9,15.92666858,25.82257393,69.6,18,30.5,2.59,2.93,2,1.2,20.6,67,1.4,3.1,7.9,39,N,3.8,6.8,35.4,20.3,17.4,6.8,89.3,24.2,10.6,12.6,93.6,68.7,2,63.8,0,5.5,58.4,63.8,17.6,65417,78190,5.1,94.8,3.7,8,13.4,210200,710
51,51027,3,1,2,0,0,2,6,117545,51.04428091,33.333333,24098,5.6,5.9,8,7.2,96.6,2.6,0.2,0.4,2.4,0.7,2.9,1.6,4.7,68.9,13.9,16.6375956,40.39200106,54.9,25,29.6,2.43,2.9,4,1.9,27.9,53.7,3.1,2.8,12.5,73,N,17.4,14,34.8,19.5,5,2.2,68.7,7.2,5.7,28.8,93.4,79.9,0.5,44,0,10.3,43.7,41,18.8,30226,42788,22.5,88.9,20,31.5,18.4,68500,608
51,51029,0,0,0,2,0,2,2,82995,24.09783722,50,17146,5.4,6,6.9,7,62.1,35.1,0.4,1.7,2.9,1,4.8,2.6,13.1,68.9,17.7,13.36468259,25.80645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51033,2,1,1,0,2,3,6,138522,43.31441937,16.666667,28545,6.4,5.9,6.6,6.1,65.3,29.3,0.6,3.4,4,1.1,5.6,2.8,1.7,72.6,10.9,16.55093694,22.64044149,52.6,20,27.1,2.53,2.85,5.7,3.5,27.2,54,4.9,3.7,10.2,50,N,5.5,13.6,37,21.8,12,5.6,80.9,17.6,14,15.4,85.2,63.2,3.4,66.1,2.7,13.3,64.1,67,23.3,54553,68169,13.4,84.3,7.4,12.5,9.5,191500,958
51,51035,1,1,0,1,1,2,4,148070,27.01425002,0,30042,6.1,5.9,7.9,7.3,97.1,0.6,0.2,2.6,2.1,0.7,3.8,2.2,0.4,68.3,22.6,19.34733362,39.23579946,54.5,28.8,33.2,2.33,2.87,2.8,2,24.9,59,3,2.9,10.2,N,N,8.3,15.9,34.7,19.8,8,3.4,75.9,11.4,10.2,17.7,91.7,63.7,1.5,56.5,0.1,9.7,52.8,71.7,14.9,31281,43457,16.4,83.8,15.6,28.1,23.3,106200,510
51,51041,8,10,6,7,4,17,35,1570194,22.2902393,34.285714,316236,7.7,7.9,6.9,5.8,68.3,21.9,3.3,7.2,2.1,0.9,4.4,1.9,0.5,74.5,5.6,14.6106283,18.51405224,55.8,23.1,22,2.81,3.31,4.7,1.9,31.8,55.7,2,2.2,8.2,48,40.9,3.6,6.4,24.1,22.2,23.4,13.2,90,36.5,11.6,9.5,88.5,54.7,8.2,68.6,0.5,7.6,64,72.5,19.6,71492,87326,7.3,88.8,4.9,7.3,8.7,225500,1055
51,51043,1,0,0,0,0,0,1,72714,13.75250983,100,14034,6.9,6.9,7.8,7.1,90.2,5.3,0.9,3.5,1.6,1,4.8,2.3,1.7,69.1,11.6,10.12498022,44.45593177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51047,0,1,1,0,0,1,2,238454,8.387361923,50,46689,7.1,6.8,6.3,5.5,75.1,15.8,1.3,8.9,2.9,1.1,5.6,2.3,3.5,73.5,8.1,14.90312966,25.84940762,56,22.1,24.9,2.82,3.31,5,2.2,31.1,55.8,2,2.9,8.1,52,N,6.9,9.4,33.9,20.3,14.1,7.3,83.7,21.4,10.4,10.9,87.9,60.5,6.3,64,0,8.4,60.5,72.3,20.6,61297,75409,9.7,85.7,7.9,12.5,8.8,245000,978
51,51057,0,0,0,0,1,1,1,56170,17.80309774,100,11151,6,6.9,7.5,7.4,57.1,38.1,0.8,3.1,3.2,1,5.7,3.3,0.7,67,21.5,12.36673774,27.66917293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51059,85,94,22,11,17,50,229,5290006,43.28917585,23.144105,1081726,6.7,6.2,6.6,5.5,62.7,9.2,17.5,15.6,1.6,1.2,6.2,1.6,0.3,70.5,4,16.14159681,17.08463246,57.7,22.9,20.6,2.81,3.31,5.7,1.4,32.7,58.3,1.5,1.7,5.9,55,23.5,4.6,3.7,13.8,14.7,30.2,27.6,91.7,57.8,10.3,6.3,86.2,26.2,29.7,73.3,1.3,5.2,66.3,63.3,22.2,107923,137620,3.8,87.2,4,6.4,4.5,474700,1631
51,51061,0,2,1,1,0,2,4,338469,11.81792129,50,65203,7.7,7,7.2,6.1,85.3,8.2,1.3,6.4,2.4,1.1,4.6,2,0.5,74.4,7.6,10.09697454,33.88177148,61.9,21,26.3,2.88,3.38,3.8,1.6,27.7,59.9,1.9,2.1,8.4,56,31.5,2.5,5.5,27.8,22.8,21,12.2,92.1,33.2,13.1,10.4,89.6,53.2,5.4,69.1,0.3,5.8,61.4,61.6,20.8,90657,110734,4.3,89.9,3.5,6.2,11.5,343400,1119
51,51067,0,0,0,1,0,1,1,270020,3.703429376,0,56159,5.8,6.9,7.6,7.7,88.5,8.1,0.4,2.5,2.3,0.8,4.5,2.5,0.6,70.6,22.3,19.60319342,31.79037982,58.5,24.6,31.1,2.39,2.81,4.1,2.2,25.1,60.6,1.3,3.3,9.7,75,45.1,7.3,9.2,34.7,21.8,13.3,6.9,83.5,20.1,10.4,15.8,85.7,68.9,2.5,56.9,0,8.6,51.5,66.7,14.2,42175,56424,14.4,86.1,9.9,17,21.6,162700,626
51,51069,1,3,1,1,0,2,6,387215,15.49526749,33.333333,78305,7.2,7.1,6.2,5.7,89.3,4.1,1.2,6.6,2.3,1,5.2,2.5,0.9,73.7,7.9,23.59298801,18.38746367,60.2,18.2,24.2,2.71,3.09,5.7,2.8,27.7,57.6,1.6,2.8,10.3,71,N,5.3,8.2,29.3,20.9,17.7,11.3,86.5,29.1,12.6,11,88.1,51.6,5.3,66.6,0.2,7.5,64.1,67.5,18.2,68795,81754,7,88.8,3.9,6.3,8.7,224200,1055
51,51071,1,1,3,0,0,3,5,86892,57.54269668,20,17286,6.2,6,7.2,7.3,96.7,1.5,0.3,1.2,2.4,0.9,4.3,2.7,0.7,67.9,13.3,13.57519017,99.17355372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51073,0,0,0,0,1,1,1,192292,5.200424355,100,36858,6.5,7.1,7.3,6.6,87.2,8.7,0.8,2.5,2.5,0.9,5,2.4,0.9,73.1,9.8,21.85241217,24.30262046,58.8,21.7,29.9,2.67,3.08,4.2,1.2,27.3,59.6,2.6,2.3,8.2,72,N,3.5,7.2,33.4,27,13,7.2,89.4,20.2,15.8,12.4,89,55.4,1.5,62.9,1.4,7.9,55.5,63.1,17.3,59927,71240,8.8,88.7,6.8,11.5,14.1,230800,841
51,51083,3,1,1,0,0,1,5,178842,27.95763859,20,36241,6.5,6.4,7.7,7.6,60.7,36.7,0.4,1.6,3.3,1,3.4,1.9,1.9,66.7,16.2,17.90193843,26.22405324,46.2,33.8,34,2.42,3.1,2.6,1.2,27.7,51.4,4,3.4,13.5,57,N,8.9,12.4,36.3,20.8,8.9,5.4,78.7,14.3,10.7,16.9,89.9,81.2,0.4,54,0.1,11.1,52.8,57,20.9,34819,46014,15.7,85,16,29.6,19.2,108200,557
51,51085,1,0,0,0,0,0,1,506001,1.976280679,0,99863,7.7,7.7,7.1,6,86.7,9.3,1.4,2.1,1.7,1,3.6,1.6,0.9,76.6,4.6,13.98035558,25.14326329,63.5,19.6,25.9,2.7,3.12,2.6,1.3,25.7,61.8,0.9,2.2,9.4,40,40.4,2.2,5.6,28.7,20.8,23.9,11.9,92.1,35.8,10.3,10.5,90.3,67.3,3.2,67.1,0,5.8,62.1,62.3,18.3,73664,87765,4.1,94.1,3.7,4.7,6,258000,961
51,51087,2,5,2,3,0,5,12,1514895,7.921341083,33.333333,306935,6.7,6.4,6.4,5.3,59.2,29.5,6.5,4.9,2.1,0.9,5.7,2.4,0.7,64.3,6.2,13.72673037,15.97415912,46.3,29.3,23.2,2.5,3.12,5.3,2.4,33.6,52.9,2.4,2.6,8.4,59,36,3.6,6.4,22.6,21.1,24.5,15.1,90,39.6,9.9,9.6,82.5,57.5,11.8,70.1,0.1,8.3,64.4,70.3,15.9,59739,80096,8.4,87.4,8.2,13.1,7.6,219600,989
51,51089,2,2,0,1,0,1,5,274209,18.23426656,20,54151,5.8,5.8,7.2,7,72.9,21.9,0.4,4.7,3.1,0.8,3.9,2.3,1,67.2,11.9,20.24677892,25.73302685,48.2,30.9,33.6,2.35,2.93,3.1,1.8,25.3,52.5,4.2,4.7,13.2,49,41.6,9.2,14.9,35.1,20.7,7.5,3,75.9,10.5,9.6,18.9,88,69.8,3.3,55.6,0.2,14.2,50.9,65.9,12.4,32914,43039,17.8,82.4,12.7,26.6,14.2,93900,576
51,51093,2,1,0,0,2,2,5,180010,27.77623465,40,35270,6.8,6.8,7.9,6.8,71.8,24.7,0.8,1.9,2.6,1,3.5,1.8,0.7,74.7,6.3,11.1695138,27.55857715,64.1,19,27.8,2.63,2.99,2.9,1.8,23.7,64.1,1.8,2.6,7.7,31,35.9,5,8.6,29.4,21.4,18.6,9.2,86.4,27.9,14.7,12,91.3,63.5,2.4,67,0.8,8.6,60.3,71.5,19.2,66781,82719,9.7,90.3,7.6,15.4,9.9,247900,988
51,51095,2,0,3,1,0,4,6,329705,18.19808617,33.333333,67009,6.4,6.1,7.1,7.2,80.3,13.1,2.2,4.5,1.7,0.8,4.2,1.7,1.4,72.8,9.9,12.90119572,13.11768652,58.5,23.9,36.1,2.5,2.94,4.9,1,26.3,62.1,1.7,3,6.8,60,38.3,1.7,5.1,22.4,17.9,25.8,19.6,93.2,45.5,16.8,8.8,90.3,39.2,7.8,59.6,1.3,5.7,55.6,68.5,24.2,76569,96167,3.5,92.9,4.9,9.6,11.4,326800,1159
51,51097,1,0,0,0,0,0,1,34710,28.81014117,0,6945,5.6,6.2,8.9,6.9,67.1,28.4,0.2,2.6,3.1,1.2,4.8,2.5,0,68.4,15.6,17.26894787,23.05986696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51099,1,0,0,0,1,1,2,120214,16.63699735,0,23584,7.9,6.8,5.9,4.9,76.7,17.9,1.2,3.3,2.7,0.9,4.5,2.2,0.5,75.3,11.6,17.66784452,28.91566265,63.2,19.9,19.1,2.96,3.46,3.7,1.6,31,56.9,1.8,2.2,8.1,89,N,1.9,5.5,30.5,21.1,20.1,13.4,92.7,33.5,18.1,12.5,86.9,45.4,1.7,70.8,2.7,7.4,62.8,62.2,36.5,88382,100216,5.3,94.7,4.5,7.1,16.1,277400,1100
51,51101,0,0,0,0,1,1,1,81333,12.29513236,0,15935,7.1,6.7,6.9,5.8,77.2,17.7,0.7,2,2.5,1,4.2,2.2,0.4,75.7,8.3,11.80811808,20.28169014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51105,0,0,0,0,1,1,1,123634,8.088389925,0,25587,6,5.9,7.3,6.5,94.2,3.7,0.2,1.6,2.6,0.7,3.2,1.9,6.5,67.3,13.5,23.7566228,31.73540439,49.9,30.9,32.1,2.46,3.05,4.5,2.3,30.7,50,3,3.2,13.2,75,N,13.8,12.1,33,24.2,8.5,3.5,74.2,11.9,9.3,26.4,89.5,58.8,1.1,43.6,0,10.4,47.1,57.3,24.1,31050,38317,21.6,84.5,17.3,29.7,16.5,76600,475
51,51107,3,3,4,5,1,10,16,1567387,10.20807242,25,312311,8.1,6.2,4.9,3.7,68.7,7.3,14.7,12.4,1.3,1.1,4.6,1.5,0.2,77,4.4,9.443004722,29.83319862,65.6,16.7,15,3.07,3.44,4.8,1.5,27,64,1.8,1.2,6.1,61,25.1,3.6,2.8,14.7,15.9,34.1,22.9,93.6,57,9.3,4.9,88.7,33.6,22.8,76.8,0.5,4.4,68.7,61.2,17.5,121621,137953,2.1,90.9,2.6,3.3,5.5,433100,1612
51,51109,1,1,0,0,0,0,2,167749,11.9225748,100,33153,5.8,6.1,7.8,7.1,78.4,17.7,0.5,2.3,2.9,1,5.2,2.8,0.3,72.4,20.7,16.53821452,24.36281859,57.7,23.2,27.1,2.61,3.05,5.2,2.3,25.8,58.2,2.1,3.7,10.1,49,N,5.5,12.6,40.1,17.8,11.5,5.6,81.9,17.1,11.8,13.7,91.5,65.6,3.2,63,0,7.4,60.4,77.4,17.4,54649,66699,8.8,84,3.3,5.7,22.6,191400,949
51,51113,0,1,2,0,0,2,3,68289,43.93094056,33.333333,13308,6.5,6.3,7.8,7.2,86.7,9.8,0.6,1.8,2.9,1.3,4.1,2.1,0.8,74.8,14.3,10.76757422,38.39779006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51115,0,0,0,1,0,1,1,45187,22.1302587,0,8978,5.8,5.6,8.1,8.7,88,9.2,0.3,1.2,2.2,1,3.9,1.8,0.7,68.8,31.9,12.76426007,25.8780037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51117,0,0,0,0,2,2,2,162359,12.31838087,0,32727,5.8,5.7,7.5,7.6,59.9,36.8,0.7,2.5,3.2,0.9,4.1,2.3,5.1,65.6,27.4,18.63354037,23.79707113,44.9,34.6,36.6,2.31,2.93,4.9,1.7,32.2,49.3,3.9,5.3,9.4,48,53.3,8.7,13.9,35.7,21.4,7.9,6.3,77.4,14.2,11,18.9,91.5,70.5,3.1,49.4,0,9,47.8,71.1,22.6,34524,45979,12.8,85.7,13.5,23.7,29.5,123800,632
51,51121,0,1,3,0,1,4,5,463595,10.78527594,40,94392,4.3,11.9,4.9,4.2,87.6,3.9,5.4,2.7,1.1,0.5,14.9,2.3,0.5,52.9,7.3,18.65316766,13.21755168,44.8,26.3,18.9,2.45,2.9,16.1,2.7,52.7,38.5,1.7,1.2,5.9,28,N,3.2,6.6,22.5,16.9,22.5,21.3,90.1,43.8,6.1,9.2,71.4,54.5,9.1,59.3,0.1,6.5,59.4,65.9,29.4,43247,60452,7.4,90.6,9.3,16.6,10.3,205000,810
51,51127,2,0,3,3,1,7,9,92399,97.40365155,33.333333,18429,6.7,6.5,8.1,7.6,81.7,13.5,0.9,2.1,2.1,1,4,2.1,2.9,78.4,6.6,15.88605861,37.76346604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51131,1,0,1,1,0,2,3,65539,45.77427181,33.333333,12389,5.4,5.4,8,7.8,57.9,36.5,0.7,7.1,3.2,1.1,5.1,2.6,2.2,63.1,27.1,17.32925586,24.03232667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51133,0,1,0,1,0,1,2,63904,31.29694542,0,12330,4.8,4.8,7.8,9.9,71.4,25.3,0.3,3.1,2.9,1.1,4.1,2.4,0,67.8,38.4,9.823750361,22.91847984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
