victim.age,hour.group,offenderage.group,type,relationship.group,division.name,loc.group,nonrelatives,relover65,rent,college,samehouse,employed,income,pop,target.harm
8,Afternoon,<20,SingleVO,Unknown,East North Central,Home,6,0.4,594,25.9,82.5,53.3,38996,38520,1
17,Afternoon,<20,SingleVO,Known,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,1
14,Afternoon,20-30,MultOff,Known,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,1
5,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
6,Afternoon,20-30,MultVic,Parent,East North Central,School,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
6,Morning,40-50,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
15,Afternoon,40-50,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
2,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
11,Morning,40-50,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
11,Unknown,40-50,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
9,Morning,40-50,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
7,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
14,Afternoon,40-50,MultOff,Known,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,1
9,Unknown,40-50,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
5,Morning,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
9,Afternoon,40-50,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
0.5,Morning,30-40,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
1,Morning,30-40,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
3,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
4,Morning,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
14,Morning,20-30,MultOff,Stranger,East North Central,Road/transit,5.8,0.6,572,25.9,85.9,47.2,31539,30926,1
3,Night,20-30,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
4,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
3,Night,20-30,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
4,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
15,Night,40-50,SingleVO,Unknown,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
14,Morning,Unknown,MultOff,Unknown,East North Central,Road/transit,5.8,0.6,572,25.9,85.9,47.2,31539,30926,1
12,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
8,Afternoon,20-30,MultVic,Parent,East North Central,School,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
13,Afternoon,30-40,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
1,Night,20-30,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
5,Morning,20-30,SingleVO,Parent,East North Central,Unknown,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
14,Afternoon,30-40,MultVic,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
5,Afternoon,<20,SingleVO,Family,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
12,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
9,Night,30-40,SingleVO,Parent,East North Central,Home,5.8,0.6,572,25.9,85.9,47.2,31539,30926,0
3,Unknown,20-30,SingleVO,Parent,East North Central,Home,7.2,0.4,760,27.5,86.4,64.6,58251,75382,0
11,Afternoon,40-50,SingleVO,Parent,East North Central,Home,7.2,0.4,760,27.5,86.4,64.6,58251,75382,0
15,Afternoon,30-40,SingleVO,Parent,East North Central,Unknown,7.2,0.4,760,27.5,86.4,64.6,58251,75382,0
10,Morning,30-40,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Morning,30-40,SingleVO,Family,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Afternoon,>50,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Afternoon,20-30,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
10,Afternoon,30-40,MultOff,Unknown,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
4,Morning,30-40,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
3,Night,30-40,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
8,Afternoon,>50,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
9,Night,30-40,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
17,Afternoon,40-50,SingleVO,Stranger,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
15,Morning,30-40,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
1,Afternoon,<20,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
11,Night,>50,SingleVO,Unknown,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
1,Afternoon,<20,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Morning,20-30,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
14,Afternoon,20-30,SingleVO,Known,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
8,Morning,30-40,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
8,Morning,20-30,SingleVO,Known,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
15,Night,40-50,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
10,Afternoon,30-40,MultOff,Unknown,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
3,Afternoon,30-40,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
14,Night,20-30,SingleVO,Known,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
4,Night,30-40,SingleVO,Known,East North Central,School,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
10,Afternoon,<20,MultOff,Unknown,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Night,20-30,SingleVO,Family,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
5,Night,20-30,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Night,40-50,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
17,Morning,20-30,SingleVO,Known,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
5,Afternoon,20-30,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
3,Morning,<20,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
9,Afternoon,20-30,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
8,Afternoon,20-30,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
5,Night,30-40,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
6,Afternoon,20-30,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
11,Night,30-40,SingleVO,Known,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
7,Night,20-30,SingleVO,Known,East North Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
3,Night,20-30,MultVic,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
14,Night,30-40,SingleVO,Unknown,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,1
12,Night,40-50,SingleVO,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
14,Afternoon,30-40,MultOff,Parent,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,1
5,Night,20-30,SingleVO,Known,East North Central,Shopping,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
10,Night,20-30,MultVic,Parent,East North Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
2,Night,20-30,MultVic,Parent,East North Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,0
14,Afternoon,>50,MultOff,Family,East North Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,14074,1
17,Night,>50,MultOff,Unknown,East North Central,Road/transit,5.6,0.4,538,23.8,88,58.7,39904,37069,1
17,Night,>50,MultOff,Stranger,East North Central,Road/transit,5.6,0.4,538,23.8,88,58.7,39904,37069,1
17,Night,>50,MultOff,Stranger,East North Central,Road/transit,5.6,0.4,538,23.8,88,58.7,39904,37069,1
16,Night,>50,SingleVO,Stranger,East North Central,Road/transit,3.2,0.4,589,22.4,88.7,58.4,42468,26168,0
8,Night,20-30,SingleVO,Parent,East North Central,Home,4.2,0.5,746,27.8,86.2,64.4,53878,107759,0
5,Afternoon,20-30,SingleVO,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
3,Morning,20-30,MultVic,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
4,Morning,20-30,MultVic,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
8,Night,30-40,SingleVO,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
2,Unknown,20-30,SingleVO,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
7,Night,30-40,SingleVO,Parent,East North Central,Road/transit,4.8,0.6,725,23.4,87,64.3,50000,32694,0
5,Afternoon,30-40,MultVic,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
7,Afternoon,30-40,MultVic,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
8,Morning,Unknown,SingleVO,Unknown,East North Central,School,4.8,0.6,725,23.4,87,64.3,50000,32694,0
9,Afternoon,30-40,MultVic,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
1,Morning,<20,SingleVO,Known,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
1,Morning,<20,SingleVO,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
13,Afternoon,30-40,SingleVO,Parent,East North Central,Home,4.8,0.6,725,23.4,87,64.3,50000,32694,0
16,Night,<20,MultOff,Known,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,1
9,Afternoon,40-50,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
3,Unknown,20-30,MultVic,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
1,Night,>50,SingleVO,Family,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
11,Afternoon,>50,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
11,Morning,30-40,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
2,Unknown,20-30,MultVic,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
3,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
5,Night,20-30,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
16,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
16,Night,20-30,MultOff,Stranger,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,1
11,Morning,30-40,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
10,Night,20-30,SingleVO,Parent,East North Central,Home,5,0.6,695,26.9,84.8,57.3,40860,425790,0
6,Unknown,30-40,SingleVO,Parent,East North Central,Home,6.3,0.5,821,25.1,86,65.2,50275,86986,0
11,Night,20-30,MultVic,Parent,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
4,Morning,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Afternoon,30-40,MultVic,Parent,East North Central,Shopping,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Early,20-30,MultVic,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
7,Night,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Night,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Afternoon,40-50,MultOff,Unknown,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Morning,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,30-40,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Early,30-40,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
6,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
1,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Night,20-30,MultVic,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
6,Early,30-40,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Night,<20,MultOff,Known,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
11,Night,20-30,MultVic,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Night,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Early,40-50,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Night,20-30,SingleVO,Parent,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Morning,30-40,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
0.5,Afternoon,30-40,MultVic,Parent,East North Central,Shopping,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
4,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
4,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Night,<20,MultOff,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Night,30-40,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
11,Morning,30-40,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Morning,>50,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
11,Morning,Unknown,SingleVO,Unknown,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Early,20-30,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Morning,30-40,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
8,Night,20-30,MultVic,Parent,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
15,Afternoon,Unknown,SingleVO,Unknown,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
15,Afternoon,<20,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
8,Early,20-30,MultVic,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Night,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
8,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
11,Unknown,<20,MultVic,Stranger,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
6,Night,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
16,Night,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Afternoon,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
15,Night,40-50,SingleVO,Stranger,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
5,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Afternoon,20-30,MultOff,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Morning,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
7,Afternoon,>50,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
16,Night,>50,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Morning,>50,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Morning,30-40,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Afternoon,40-50,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Night,30-40,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Afternoon,Unknown,MultOff,Stranger,East North Central,Shopping,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Afternoon,Unknown,MultOff,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
11,Morning,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Morning,30-40,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
8,Morning,30-40,MultVO,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
16,Afternoon,Unknown,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
16,Night,>50,MultOff,Family,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,Unknown,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Morning,30-40,MultVO,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
6,Early,20-30,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Morning,>50,MultOff,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
3,Morning,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
11,Afternoon,30-40,SingleVO,Stranger,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
17,Unknown,40-50,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
17,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
15,Early,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Early,40-50,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
15,Afternoon,30-40,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
1,Afternoon,20-30,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Unknown,Unknown,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Afternoon,Unknown,MultOff,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
13,Unknown,Unknown,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
13,Morning,30-40,MultOff,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Afternoon,30-40,MultOff,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Night,Unknown,MultOff,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Night,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Night,20-30,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Afternoon,Unknown,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
8,Morning,30-40,MultVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
0.5,Afternoon,<20,SingleVO,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
12,Afternoon,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,1
2,Night,20-30,MultOff,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
2,Afternoon,20-30,SingleVO,Parent,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
6,Early,20-30,MultVO,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Night,40-50,SingleVO,Stranger,East North Central,Shopping,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Early,20-30,MultVO,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
14,Afternoon,Unknown,MultOff,Stranger,East North Central,Shopping,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Unknown,30-40,SingleVO,Stranger,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Night,20-30,MultVic,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Afternoon,20-30,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Unknown,<20,MultVic,Stranger,East North Central,School,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
13,Morning,Unknown,MultOff,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Night,20-30,SingleVO,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
12,Afternoon,30-40,SingleVO,Stranger,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Afternoon,40-50,MultVic,Parent,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
5,Morning,>50,SingleVO,Stranger,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
16,Night,30-40,SingleVO,Parent,East North Central,Road/transit,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
12,Night,20-30,MultVic,Unknown,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
10,Morning,30-40,MultVO,Known,East North Central,Home,5.3,0.4,590,25.3,82.7,53.2,40486,42476,0
